hotel_unit,name,rating,date,review,processed_review,translated_review
Go,JN,9.4,2018-07-31,"Tempatnya nyaman bro, dekat dengan bandara, lokasi strategis dengan tempat oleh-oleh.",tempat nyaman saudara laki dekat bandara lokasi strategis tempat oleholeh,Brother's comfortable place near the airport strategic location for souvenirs
Go,Cicilia R. A.,9.1,2019-06-25,"Hotel bersih, letak strategis di pinggir jalan Solo, dekat sekali ke bandara.",hotel bersih letak strategis pinggir jalan solo dekat sekali bandara,"clean hotel strategically located on the side of Solo road, very close to the airport"
Go,FE,8.1,2018-12-31,"Kamar bau rokok, tidak ada tempat sampah, seprei ada noda-noda kotor.",kamar bau rokok tempat sampah seprei nodanoda kotor,"the room smells of cigarettes, the bed linen has dirty stains"
Go,c,8.5,2017-10-01,Lumayan bersih dan sangat nyaman.,lumayan bersih sangat nyaman,"quite clean, very comfortable"
Go,dp,5.1,2017-05-22,"Pelayanan kurang,tidak sesuai dengan yang di iklankan",layan kurangtidak sesuai iklan,poor service does not match advertising
Go,BT,8.4,2017-12-16,Menu makan pagi tidak sesuai seperti hotel berbintang,menu makan pagi sesuai hotel bintang,breakfast menu according to star hotels
Go,HH,6.0,2020-01-02,layanan terburuk .. sprei kotor dan bernoda kuning,layan buruk sprei kotor noda kuning,"bad service, dirty bed sheets with yellow stains"
Go,Agus A. A.,9.1,2023-11-04,Kamar luas & bersih. Harga good deal! Masukan; TV perlu diganti: warna screen sudah pudar. Faucet juga perlu diganti: sudah loose. Overall okay👌,kamar luas bersih harga bagus deal masuk tv perlu ganti warna screen pudar faucet perlu ganti loose overall okay,clean spacious room good price deal come in tv needs to be replaced screen color is faded faucet needs to be replaced loose overall okay
Go,ES,6.2,2018-06-21,"Handuk belum tersedia, harus diminta, bantal belum disarungin, makanan untuk breakfast sangat minim",handuk sedia minta bantal disarungin makan breakfast sangat minim,"Towels are available and pillows are covered, breakfast is very minimal"
Go,Kd,8.8,2018-04-14,"Tempatnya nyaman, lebih diperhatikan lagi untuk body washnya dan sering dicek.",tempat nyaman lebih perhati body washnya sering cek,"comfortable place, pay more attention to checking your body wash often"
Go,AS,9.4,2023-11-20,"Bersih, dipinggir jalan besar, cuman cat lembab mesti di perbaharui sih.",bersih pinggir jalan besar cuma cat lembab mesti baharu sih,"clean on the side of the big road, only the paint is damp, it must be new"
Go,Andreas H. T.,8.5,2019-08-25,Kamarnya cukup luas. cuma masalah kami di WiFi sih. lemot banget. pelayanannya juga oke.,kamar cukup luas cuma masalah wifi sih lambat banget layan oke,"the room is quite spacious, the only problem is that the wifi is very slow, the service is okay"
Go,RF,6.0,2018-08-19,Sarapan pagi yang buruk yang pernah saya kunjungi.,sarap pagi buruk pernah kunjung,I've never had a bad breakfast
Go,AW,5.8,2017-05-22,"Hotelnya baru, kamar luas dan bersih tapi minus dalam keramahan staff resepsionis dan kualitas sarapannya",hotel baru kamar luas bersih minus ramah staff resepsionis kualitas sarap,"New hotel, clean, spacious rooms, friendly reception staff, breakfast quality"
Go,hp,8.2,2017-11-05,"Dapat kamar 1005 sebelah persis lift, mesin lift sangat menggangu, berisik, apalagi kalau malah hari. Sarapan kurang variasi, pelayanan ok, lokasi ok, over all ok",kamar belah persis lift mesin lift sangat menggangu berisik kalau bahkan hari sarap kurang variasi layan lokasi over all,"The room is divided directly from the elevator, the elevator machine is very annoying and noisy even on breakfast day, there is a lack of variety of services at all locations"
Go,MA,10.0,2024-05-04,Oke banget. Langganan kalau kejogja.,oke banget langgan kalau kejogja,it's really good to subscribe if you go to Jogja
Go,DD,8.5,2019-01-19,"Untuk yang low budget ini sangat memuaskan sekali, mulai dari pelayanan, ruangan, hingga sarapan pagi.",kalau budget sangat muas sekali mulai layan ruang hingga sarap pagi,"If the budget is very satisfying, start by serving the room until breakfast"
Go,MZ,5.7,2018-06-22,"Sangat sangat mengecewakan, check-in kamar beda lantai. Padahal booking dalam waktu yang sama. Alasan pegawai karena sudah tidak tersedia. Setelah didesak baru bisa 1 lantai, tapi 1 kamar beda lantai karena terlanjur cekin. Proses check-in harus menggunakan id/kode booking, Padahal bisa dipermudah dengan penyesuaian nama reservasi. Pegawai dan security yang bertugas malam tidak ramah. Tidak ada petugas parkir, Sehingga harus memutar hotel hanya untuk mencari tempat parkir. Alhasil parkir menumpuk di lobby hotel. Untuk kamar sebenarnya cukup nyaman (>3 kamar yang kami pesan). Salah satu kamar ada connecting door, yang sebenarnya sedikit berbahaya dan tidak nyaman untuk keluarga yang membawa anak kecil karena dapat dibuka dan tidak disertakan kunci. Ketika dimintakan kunci pihak hotel tidak mau menyediakan. Makanan sangat tidak variatif untuk hotel sekelas bintang.",sangat sangat kecewa checkin kamar beda lantai padahal pesan waktu sama alas pegawai sedia desak baru lantai kamar beda lantai lanjur cekin proses checkin guna idkode pesan padahal mudah sesuai nama reservasi pegawai security tugas malam ramah tugas parkir putar hotel cari tempat parkir alhasil parkir tumpuk lobby hotel kamar benar cukup nyaman kamar pesan salah satu kamar connecting door benar sedikit bahaya nyaman keluarga bawa anak kecil buka serta kunci minta kunci pihak hotel mau sedia makan sangat variatif hotel kelas bintang,"very very disappointed checking in to a room on a different floor even though the order was at the same time as the employee was ready to push for a new room floor on a different floor then checked the check in process using the message ID code even though it was easy according to the name of the security employee's reservation on friendly night duty on the hotel's rotary parking duty looking for a parking space as a result the parking was piled up in the hotel lobby room it's true that the room is quite comfortable, order one of the connecting door rooms, it's true that it's a bit dangerous, comfortable for families with small children, open and lock, ask for a key, the hotel will provide very varied meals, star class hotels"
Go,Adam P.,9.4,2018-04-13,"Bersih, nyaman, ramah dan murah",bersih nyaman ramah murah,clean comfortable friendly cheap
Go,SH,9.7,2023-11-11,"Bersih, nyaman dan sarapan pagi enak.",bersih nyaman sarap pagi enak,clean comfortable delicious breakfast
Go,GM,8.5,2018-11-30,"Hotel bersih, kamar nyaman, transportasi mudah, WiFi bagus, harga sesuai.",hotel bersih kamar nyaman transportasi mudah wifi bagus harga sesuai,"clean hotel, comfortable rooms, easy transportation, good wifi, reasonable prices"
Go,WP,8.5,2017-07-27,"Hotel nya nyaman, bersih, makanannya enak dan pelayanannya ramah.",hotel nya nyaman bersih makan enak layan ramah,"the hotel is comfortable, clean, delicious food, friendly service"
Go,Bambang H.,6.0,2018-11-21,"Pelayanan petugas dari FO-nya tidak ramah seperti orang training (shift malam). Tidak sama pada waktu saya menginap sebelumnya, kebersihan kamar kurang baik lantai kamar+kamar mandinya kotor, saya menginap 3 hari 2 kamar sabun cair hotel tidak di isi? AC-nya tidak dingin. Pinjam alat makan sendok+piring tidak boleh (alasan mengement hotel, sangat aneh!). Saya selama menginap di hotel-hotel lain pinjam alat makan bisa. baru kali ini tidak boleh. Mengeceawakan sekali!",layan tugas fonya ramah orang training shift malam sama waktu inap belum bersih kamar kurang baik lantai kamarkamar mandi kotor inap hari kamar sabun cair hotel isi acnya dingin pinjam alat makan sendokpiring alas mengement hotel sangat aneh lama inap hotelhotel pinjam alat makan baru kali mengeceawakan sekali,"serving duties, friendly staff, training, night shift, same time of stay, not clean, room not good, room floor, dirty bathroom, day stay, hotel liquid soap room, air conditioner is cold, borrow cutlery, spoon, plate, cake mat, hotel is very strange, long hotel stay, hotel borrowed cutlery, new cutlery, very disappointing"
Go,ZK,8.8,2023-12-19,"Pelayanan nya ramah, tempat nya nyaman walau kebagian kamar yang depan nya tangga darurat ga di tutup, awal nya kira serem, tapi ga pengaruh di malam hari karena ga keluar 🤭. Keseluruhan oke.",layan nya ramah tempat nya nyaman bagi kamar depan nya tangga darurat tutup awal nya kira rem pengaruh malam hari keluar  seluruh oke,"The service is friendly, the place is comfortable for the front room, the emergency stairs are closed early, I think the brakes are affected at night, everything comes out okay"
Go,TM,6.0,2018-12-29,Hotelnya bersih dan bagus. Cuma minta kamar yang non smoking room tapi dikasinya kamar yang yang bau rokoknya luar biasa. Makanannya lumayan.,hotel bersih bagus cuma minta kamar non smoking room kas kamar bau rokok luar biasa makan lumayan,"nice clean hotel, just ask for a non-smoking room, the room smells of cigarettes, the food is not bad"
Go,FD,9.7,2021-08-14,"Tentram nyaman tentram, tentram.",tentram nyaman tentram tentram,peaceful comfortable peaceful peaceful
Go,Alansyah A.,6.7,2022-06-06,"Untuk room: kamarnya bersih, luas, nyaman. Fasilitas: parkiran sempit apalagi libur panjang, tempat sampah hanya satu di kamar mandi, yang bikin sebel WiFi sudah dua kali menginap di sana tetap bermasalah, gak bisa menyanbung sama sekali, oke mungkin lagi banyak pengunjung berarti seharusnya kapasitas usernya yang ditambah karena ada hotel lain dengan kamar juga cukup banyak ramai penuh masih bisa-bisa saja koneksi ke WiFi. Makanan: breakfast-nya standard, maksudnya dua kali sarapan, menunya sama persis, gak ada bedanya sama sekali dari semua menunya.",room kamar bersih luas nyaman fasilitas parkir sempit libur panjang tempat sampah satu kamar mandi bikin kesal wifi kali inap sana tetap masalah menyanbung sama sekali oke mungkin banyak unjung arti kapasitas usernya tambah hotel kamar cukup banyak ramai penuh bisabisa koneksi wifi makan breakfastnya standard maksud kali sarap menu sama persis beda sama sekali semua menu,"room, clean, spacious, comfortable, narrow parking facilities, long holiday, rubbish bin, one bathroom annoys the wifi, the time you stay there, there is still a problem connecting at all, okay, maybe there are a lot of visitors, which means the user capacity is increasing, the hotel rooms are quite busy, full, you can get a wifi connection, the breakfast is standard, which means the breakfast menu exactly the same, completely different on all menus"
Go,Tino A. S.,6.2,2018-11-30,AC-nya tidak dingin dan tidak ada tissue.,acnya dingin tissue,the air conditioner is cold tissue
Go,Muhammad I. P.,6.4,2018-04-23,"Kelengkapan fasilitas baik kamar dan kamar mandi tidak lengkap, seperti tisu dan lain-lain, hotel baru memaksakan beroperasi, WiFi sangat lemot, Untuk sarapan hanya 1 menu, buah hanya 1 menu dan untuk minum saja 1 menu, bintang 3 serasa hotel melati",lengkap fasilitas baik kamar kamar mandi lengkap tisu lainlain hotel baru paksa operasi wifi sangat lambat sarap menu buah menu minum menu bintang serasa hotel melati,"complete facilities, good bathroom, complete with tissue, other new hotels, forced wifi operation is very slow, the fruit menu, drinking menu, star menu, feels like a jasmine hotel"
Go,TK,8.5,2017-11-14,"Lingkungan nyaman, tempat bersih, akses mudah dijangkau.",lingkung nyaman tempat bersih akses mudah jangkau,"comfortable environment, clean place, easy access"
Go,YY,10.0,2018-04-20,"Pelayanan memuaskan, jadikan tujuan perjalanan di Yogyakarta menjadi sangat berkesan",layan muas jadi tuju jalan yogyakarta jadi sangat kesan,the service is satisfied so going to Jalan Yogyakarta is very impressive
Go,DH,9.1,2018-02-03,Kamar bersih dan cukup luas. Sayang sarapannya sangat biasa,kamar bersih cukup luas sayang sarap sangat biasa,"the rooms are clean, quite spacious, unfortunately the breakfast is very ordinary"
Go,D***i,6.7,2024-06-18,"Kalo hujan air merembes di dinding dekat gorden, ac keluar air netes ke bawah, suara dari luar kedengaran berisik.",kalau hujan air rembes dinding dekat gorden ac keluar air netes bawah suara luar dengar berisik,"If it rains, water seeps through the walls near the AC curtains, water drips down the outside and sounds noisy"
Go,DA,6.7,2021-10-30,"Hotelnya bagus tapi untuk kamar kurang bersih, seprai banyak bercak noda dan kotor. Awal masuk kamar juga sandal hotelnya tidak tertata dan cuma satu aja.",hotel bagus kamar kurang bersih seprai banyak bercak noda kotor awal masuk kamar sandal hotel tata cuma satu,"good hotel, rooms are not clean, sheets have lots of dirty stains when you enter the room, only one set of hotel slippers"
Go,AMALIA K.,9.7,2017-05-10,Tingkatkan pada makanannya...Kurang lengkap,tingkat makanannyakurang lengkap,the level of food is incomplete
Go,BS,9.7,2017-09-30,Hotel bersih dan nyaman dekat bandara,hotel bersih nyaman dekat bandara,clean comfortable hotel near the airport
Go,CS,9.7,2018-01-12,"Kamarnya luas, dekat airport, bersih, pokoknya puas.",kamar luas dekat airport bersih pokok puas,"spacious rooms near the airport, clean, just satisfied"
Go,GM,9.1,2018-07-02,"Overall okelah, tapi kamar tidak kedap suara sehingga terdengar sampai dalam kamar.",overall oke kamar kedap suara dengar kamar,overall okay soundproof room hear the room
Go,PA,6.1,2022-12-31,"Kebersihannya kurang, di kamar mandi banyak nat lumutan, kolong kasur tidak disapu dengan baik, ada bekas permen lengket yang meleleh, bungkus makanan dari pengunjung sebelumnya tidak dibuang.",bersih kurang kamar mandi banyak nat lumut kolong kasur sapu baik bekas permen lengket leleh bungkus makan unjung belum buang,"The bathroom is not clean enough, there is a lot of moss grout under the mattress, a good broom used for melted sticky candy and food wrappers that haven't been thrown away yet"
Go,Ya,10.0,2023-12-26,"Bagus, murah, pelayanan ramah, studio suite kurang kulkas.",bagus murah layan ramah studio suite kurang kulkas,good cheap friendly service studio suite lacking refrigerator
